0.0001	9.999
0.0002	9.998
0.0003	9.997
0.0004	9.996
0.0006	9.994
0.0008	9.992
0.0012	9.98801
0.0018	9.98202
0.0026	9.97403
0.0039	9.96107
0.0058	9.94216
0.0087	9.91337
0.013	9.87083
0.0195	9.80688
0.0292	9.71221
0.0438	9.57143
0.0657	9.36409
0.0986	9.06101
0.1478	8.62597
0.2217	8.01147
0.3326	7.17045
0.4988	6.07244
0.7482	4.732
1.1223	3.25512
1.6835	1.85707
2.5252	0.800322
3.7877	0.226433
5.6816	0.0340713
8.5223	0.00198896
12.7835	2.80491e-05
19.1752	4.69786e-08
28.7627	3.22028e-12
