100	2.84	0.3015926535897933
120	2.9	0.2415926535897932
144	3.027777777777778	0.1138148758120154
172	3.046511627906977	0.09508102568281629
207	3.072463768115942	0.06912888547385121
248	3.032258064516129	0.1093345890736641
298	3.033557046979866	0.1080356066099273
358	3.061452513966481	0.08014013962331257
429	3.114219114219114	0.0273735393706791
515	3.137864077669903	0.003728575919890176
619	3.088852988691438	0.05273966489835535
743	3.063257065948856	0.07833558764093729
891	3.057239057239057	0.08435359635073603
1069	3.07577174929841	0.06582090429138354
1283	3.06157443491816	0.08001821867163272
1540	3.067532467532467	0.07406018605732578
1848	3.075757575757576	0.06583507783221743
2218	3.094679891794409	0.04691276179538395
2662	3.104432757325319	0.03715989626447369
3194	3.11208515967439	0.02950749391540342
3833	3.105661361857553	0.0359312917322403
4600	3.118260869565217	0.0233317840245757
5520	3.12536231884058	0.01623033474921343
6624	3.126207729468599	0.0153849241211943
7949	3.132469493017989	0.009123160571803623
9539	3.13156515358004	0.01002750000975317
11447	3.141434436970385	0.0001582166194080692
13737	3.135764723010847	0.005827930578946372
16484	3.131764134918709	0.00982851867108403
19781	3.127445528537486	0.01414712505230753
23737	3.138223027341282	0.003369626248511448
28485	3.142847112515359	0.00125445892556586
34182	3.145281142121584	0.003688488531791378
41018	3.145058267102248	0.00346561351245489
49222	3.146641745560928	0.005049091971134789
59066	3.144821047641621	0.003228394051828065
70880	3.146218961625282	0.004626308035489135
85056	3.140660270880361	0.000932382709431856
102067	3.142053749008005	0.0004610954182115989
122480	3.143500979751796	0.001908326162002982
146977	3.141797696238187	0.0002050426483939383
176372	3.142698387499149	0.00110573390935631
211647	3.139642895954112	0.00194975763568106
253976	3.139162755535956	0.002429898053836865
304771	3.140535024657858	0.001057628931935284
365726	3.141882174086611	0.0002895204968180742
438871	3.143101275773519	0.001508622183725716
526645	3.14453189529949	0.002939241709697171
631974	3.143641985271546	0.002049331681752697
758369	3.143087336112104	0.001494682522310775
910043	3.143341578364979	0.001748924775185401
1092052	3.142956562508012	0.001363908918219359
1310463	3.1431272763901	0.00153462280030725
1572555	3.142539370642044	0.0009467170522512447
1887066	3.141882689847626	0.0002900362578328597
2264480	3.141560093266445	3.256032334775227e-05
2717376	3.141682269954544	8.961636475124379e-05
3260851	3.141662099862888	6.944627309524165e-05
3913021	3.141603380099417	1.072650962363753e-05
4695626	3.141756179048331	0.0001635254585381496
5634751	3.141908488946539	0.0003158353567460637
6761701	3.141568667410759	2.398617903365263e-05
8114042	3.141826971070645	0.0002343174808521198
9736850	3.141487031226732	0.0001056223630615527
11684220	3.141456083504076	0.0001365700857167695
14021064	3.141681116354651	8.8462764857411e-05
16825277	3.141553509044754	3.914454503872733e-05
20190333	3.141391674916902	0.00020097867289115
24228399	3.141403111282755	0.0001895423070377156
29074079	3.141542677929712	4.997566008135834e-05
34888895	3.141479029358769	0.0001136242310244562
41866674	3.141527315974515	6.533761527860449e-05
50240009	3.141753736548893	0.0001610829590994456
60288011	3.141776828563808	0.0001841749740152387
72345614	3.141677448476697	8.479488690360526e-05
86814736	3.141691797576854	9.914398706056815e-05
